,patch,year,numberofstrains,numberofstrainsnextyear,newstrainsnextyear,pathogenconnectivity,hostconnectivity,nsamples,proportionofcoinfected,numberofcoinfections,absoluteabundance,x,y,pl,area,coinfpresence,abundance1,abundance2,abundance3,mildewpresencenextyear,Intercept
917,133,2013,0,0,NA,3.89101387965261,41.24714783972,0,0,0,0,20.1705577100859,60.0248154776134,1.79177613575583,1894.502053,0,1,0,0,0,1
918,133,2014,0,0,NA,4.50731663226266,39.3040353314889,0,0,0,0,20.1705577100859,60.0248154776134,1.0986456214459,1894.502053,0,1,0,0,0,1
919,1331,2012,0,0,NA,3.10969076664036,15.421803928504,0,0,0,0,20.6871164846839,60.2177363607687,9.99950003332973E-05,329.6448108,0,1,0,0,0,1
920,1331,2013,0,0,NA,2.21107979909028,21.475661667833,0,0,0,0,20.6871164846839,60.2177363607687,9.99950003332973E-05,329.6448108,0,1,0,0,0,1
921,1331,2014,0,0,NA,1.86782730325495,15.9406841111324,0,0,0,0,20.6871164846839,60.2177363607687,0.405531772552708,329.6448108,0,1,0,0,0,1
922,1332,2012,0,0,0,2.30673129025107,12.4386541995842,0,0,0,0,20.6956292488445,60.2190606714608,9.99950003332973E-05,651.7444406,0,1,0,0,0,1
923,1332,2013,0,2,2,2.0116063747114,19.1524260882265,0,0,0,0,20.6956292488445,60.2190606714608,0.405531772552708,651.7444406,0,1,0,0,1,1
924,1332,2014,2,0,0,1.48695703706312,13.4542290365482,1,1,1,1,20.6956292488445,60.2190606714608,0.693197179309987,651.7444406,1,1,0,0,0,1
925,1333,2012,0,0,NA,7.979014406246,134.058508274,0,0,0,0,20.1810264420679,60.2274432284522,NA,121.0243846,0,1,0,0,0,1
926,1333,2013,0,0,NA,7.54040699212755,128.757849036373,0,0,0,0,20.1810264420679,60.2274432284522,-6.81244509917781,121.0243846,0,1,0,0,0,1
927,1333,2014,0,0,NA,9.65265261692798,68.6141332138015,0,0,0,0,20.1810264420679,60.2274432284522,-9.21034037197618,121.0243846,0,1,0,0,0,1
928,1334,2012,1,0,0,3.82279514132819,20.1637118513271,1,0,0,1,20.6903120757254,60.2124540583797,1.0986456214459,4363.429478,0,1,0,0,0,1
929,1334,2013,0,0,0,3.27319357963448,28.5109165690173,0,0,0,0,20.6903120757254,60.2124540583797,2.70805686774665,4363.429478,0,1,0,0,0,1
930,1334,2014,0,0,0,2.81891331802618,20.6562092372047,0,0,0,0,20.6903120757254,60.2124540583797,-2.30158559266096,4363.429478,0,1,0,0,0,1
931,1335,2012,0,0,NA,3.63249538386652,24.132384492803,0,0,0,0,20.6888732960442,60.2053966254356,NA,352.5912496,0,1,0,0,0,1
932,1335,2013,0,0,NA,3.80781635897504,35.9790433959568,0,0,0,0,20.6888732960442,60.2053966254356,-4.59521985513492,352.5912496,0,1,0,0,0,1
933,1335,2014,0,0,NA,3.56341725340204,27.4019013931546,0,0,0,0,20.6888732960442,60.2053966254356,-2.30158559266096,352.5912496,0,1,0,0,0,1
934,1336,2012,0,0,NA,3.73135510616294,24.4015370123218,0,0,0,0,20.6901198641089,60.2052257762906,NA,133.1906235,0,1,0,0,0,1
935,1336,2013,0,0,NA,3.93935352395695,36.9316665837405,0,0,0,0,20.6901198641089,60.2052257762906,-3.90703546391711,133.1906235,0,1,0,0,0,1
936,1336,2014,0,0,NA,3.5672570393034,27.9392785061592,0,0,0,0,20.6901198641089,60.2052257762906,-2.30158559266096,133.1906235,0,1,0,0,0,1
937,1337,2012,0,0,NA,3.79665105621256,24.5809723769349,0,0,0,0,20.6909472379173,60.2050443932853,9.99950003332973E-05,602.3219913,0,1,0,0,0,1
938,1337,2013,0,0,NA,4.03571865234235,37.4714465436472,0,0,0,0,20.6909472379173,60.2050443932853,1.6094579122341,602.3219913,0,1,0,0,0,1
939,1337,2014,0,0,NA,3.57410577022578,28.2734167020045,0,0,0,0,20.6909472379173,60.2050443932853,-2.30158559266096,602.3219913,0,1,0,0,0,1
940,1338,2012,0,0,NA,3.75799381476926,23.9693676622808,0,0,0,0,20.6935568173719,60.2060606177621,NA,125.7756971,0,1,0,0,0,1
941,1338,2013,0,0,NA,4.05081004081357,36.8122282480148,0,0,0,0,20.6935568173719,60.2060606177621,-6.81244509917781,125.7756971,0,1,0,0,0,1
942,1338,2014,0,0,NA,3.37483349615566,27.1719337328618,0,0,0,0,20.6935568173719,60.2060606177621,-2.30158559266096,125.7756971,0,1,0,0,0,1
943,1339,2012,0,0,NA,3.94533635297772,24.6985907002373,0,0,0,0,20.6925302709308,60.204424254636,NA,25.52231233,0,1,0,0,0,1
944,1339,2013,0,0,NA,4.26438355055596,38.0204138120786,0,0,0,0,20.6925302709308,60.204424254636,-0.692947200557279,25.52231233,0,1,0,0,0,1
945,1339,2014,0,0,NA,3.62434592956083,28.8651027367895,0,0,0,0,20.6925302709308,60.204424254636,0.693197179309987,25.52231233,0,1,0,0,0,1
946,134,2012,0,0,NA,3.12597732755055,50.5986581532958,0,0,0,0,20.1704157149335,60.0242640390372,5.0106359607627,5431.047227,0,1,0,0,0,1
947,134,2013,0,0,NA,3.93730682864409,41.2443208555762,0,0,0,0,20.1704157149335,60.0242640390372,1.0986456214459,5431.047227,0,1,0,0,0,1
948,134,2014,0,0,NA,4.54988664294926,39.5890894298884,0,0,0,0,20.1704157149335,60.0242640390372,1.0986456214459,5431.047227,0,1,0,0,0,1
949,1340,2012,0,0,NA,3.81774430272802,24.3830083022259,0,0,0,0,20.6922095776595,60.2054798036102,NA,28.3691759,0,1,0,0,0,1
950,1340,2013,0,0,NA,4.06081164324292,37.5151439948009,0,0,0,0,20.6922095776595,60.2054798036102,-9.21034037197618,28.3691759,0,1,0,0,0,1
951,1340,2014,0,0,NA,3.49791389727581,28.0605416232013,0,0,0,0,20.6922095776595,60.2054798036102,-2.30158559266096,28.3691759,0,1,0,0,0,1
952,1341,2012,0,0,NA,3.7893698830342,24.3117900542509,0,0,0,0,20.6956704937077,60.2042761425243,NA,184.2077617,0,1,0,0,0,1
953,1341,2013,0,0,NA,4.48215526093995,37.8293517123976,0,0,0,0,20.6956704937077,60.2042761425243,-9.21034037197618,184.2077617,0,1,0,0,0,1
954,1341,2014,0,0,NA,3.57165719314275,28.4337077244791,0,0,0,0,20.6956704937077,60.2042761425243,-0.692947200557279,184.2077617,0,1,0,0,0,1
955,1342,2012,5,5,1,3.53632718222773,22.639370144052,10,0,0,2,20.695798540464,60.2079677294168,NA,10774.95999,0,0,1,0,1,1
956,1342,2013,5,3,0,3.79389598892366,34.063925728491,9,0.111111111111111,1,3,20.695798540464,60.2079677294168,1.6094579122341,10774.95999,1,0,0,1,1,1
957,1342,2014,3,3,3,3.00297286597631,24.2652333450797,7,0,0,2,20.695798540464,60.2079677294168,2.70805686774665,10774.95999,0,0,1,0,1,1
958,1343,2012,0,0,NA,3.89156884320253,25.0526200216356,0,0,0,0,20.6934208810623,60.2032826359833,NA,597.2636092,0,1,0,0,0,1
959,1343,2013,0,0,NA,4.54382150324598,38.1882169531549,0,0,0,0,20.6934208810623,60.2032826359833,-2.30158559266096,597.2636092,0,1,0,0,0,1
960,1343,2014,0,0,NA,3.78110427462009,29.6044345425002,0,0,0,0,20.6934208810623,60.2032826359833,0.405531772552708,597.2636092,0,1,0,0,0,1
961,1345,2012,4,0,0,3.73923625391012,25.2567959398909,10,0,0,0,20.6955185810149,60.2006411337201,1.94592443466756,3528.235686,0,1,0,0,0,1
962,1345,2013,0,0,0,5.31692697465541,38.1939284147735,0,0,0,0,20.6955185810149,60.2006411337201,1.6094579122341,3528.235686,0,1,0,0,0,1
963,1345,2014,0,3,3,4.32383790676209,31.7972393896516,0,0,0,0,20.6955185810149,60.2006411337201,1.0986456214459,3528.235686,0,1,0,0,1,1
964,1346,2012,2,0,0,3.53503168579159,25.6160371307658,6,0,0,0,20.6949311430145,60.1994338464483,9.99950003332973E-05,331.9346962,0,1,0,0,0,1
965,1346,2013,0,0,0,5.54794919221787,37.4117724714381,0,0,0,0,20.6949311430145,60.1994338464483,-1.60893803739245,331.9346962,0,1,0,0,0,1
966,1346,2014,0,0,0,4.55355682337969,32.0813712784595,0,0,0,0,20.6949311430145,60.1994338464483,9.99950003332973E-05,331.9346962,0,1,0,0,0,1
967,1348,2012,0,2,2,2.91602168032929,26.8832125300959,0,0,0,0,20.6951633849626,60.1963838208113,NA,546.3621428,0,1,0,0,1,1
968,1348,2013,2,0,0,5.79368273523584,34.0129907009342,2,0.5,1,1,20.6951633849626,60.1963838208113,0.693197179309987,546.3621428,1,1,0,0,0,1
969,1348,2014,0,0,0,4.93995174091211,30.8397359314651,1,0,0,1,20.6951633849626,60.1963838208113,0.693197179309987,546.3621428,0,1,0,0,0,1
970,1349,2012,0,0,NA,2.5929382703567,56.498858746388,0,0,0,0,19.7397732149971,60.2543351673459,1.0986456214459,1147.100435,0,1,0,0,0,1
971,1349,2013,0,0,NA,2.46170684128371,43.4157937207321,0,0,0,0,19.7397732149971,60.2543351673459,1.0986456214459,1147.100435,0,1,0,0,0,1
972,1349,2014,0,0,NA,1.79208983789978,32.6146223247574,0,0,0,0,19.7397732149971,60.2543351673459,9.99950003332973E-05,1147.100435,0,1,0,0,0,1
973,135,2012,0,0,NA,3.08681640464134,50.6205599179678,0,0,0,0,20.1683313888846,60.0258025358354,5.99146479710795,3263.698449,0,1,0,0,0,1
974,135,2013,0,0,NA,3.85163372036635,40.7511210202541,0,0,0,0,20.1683313888846,60.0258025358354,1.0986456214459,3263.698449,0,1,0,0,0,1
975,135,2014,0,0,NA,4.52247760935106,38.5590140009684,0,0,0,0,20.1683313888846,60.0258025358354,1.0986456214459,3263.698449,0,1,0,0,0,1
976,1350,2012,0,0,0,9.39223064198548,140.131791342666,0,0,0,0,20.1731786397537,60.2248194546921,1.3863193608074,4100.234802,0,1,0,0,0,1
977,1350,2013,0,0,0,8.89782419534677,133.003614009199,0,0,0,0,20.1731786397537,60.2248194546921,2.07945404160171,4100.234802,0,1,0,0,0,1
978,1350,2014,0,2,2,10.9608886067176,64.6096618834017,0,0,0,0,20.1731786397537,60.2248194546921,-0.692947200557279,4100.234802,0,1,0,0,1,1
979,1352,2012,0,0,NA,2.09041023807585,18.247671076949,0,0,0,0,20.7063879413239,60.1941877441768,NA,615.3478936,0,1,0,0,0,1
980,1352,2013,0,0,NA,4.24994496965486,24.2012629899629,0,0,0,0,20.7063879413239,60.1941877441768,-3.90703546391711,615.3478936,0,1,0,0,0,1
981,1352,2014,0,0,NA,3.58201443015721,22.368421792904,0,0,0,0,20.7063879413239,60.1941877441768,NA,615.3478936,0,1,0,0,0,1
982,1353,2012,0,0,NA,2.83620753058883,19.7742694176299,0,0,0,0,20.705592114268,60.2015923301632,0.693197179309987,2636.269177,0,1,0,0,0,1
983,1353,2013,0,0,NA,4.38267646430176,30.6933175819528,0,0,0,0,20.705592114268,60.2015923301632,0.693197179309987,2636.269177,0,1,0,0,0,1
984,1353,2014,0,0,NA,3.35869171259555,24.6397553673158,0,0,0,0,20.705592114268,60.2015923301632,NA,2636.269177,0,1,0,0,0,1
985,1354,2012,0,0,NA,2.18445185421536,15.8065594284734,0,0,0,0,20.7113500057676,60.2009400078295,NA,1568.207582,0,1,0,0,0,1
986,1354,2013,0,0,NA,3.58703679793904,24.6115590104964,0,0,0,0,20.7113500057676,60.2009400078295,NA,1568.207582,0,1,0,0,0,1
987,1354,2014,0,0,NA,2.7501348636106,20.0280362729101,0,0,0,0,20.7113500057676,60.2009400078295,NA,1568.207582,0,1,0,0,0,1
988,1355,2012,0,0,NA,10.1337803939559,144.041459816464,0,0,0,0,20.1774756419237,60.219877572234,NA,139.3462814,0,1,0,0,0,1
989,1355,2013,0,0,NA,9.11265740541323,137.956040419991,0,0,0,0,20.1774756419237,60.219877572234,NA,139.3462814,0,1,0,0,0,1
990,1355,2014,0,0,NA,11.4664076899084,63.7951607234947,0,0,0,0,20.1774756419237,60.219877572234,NA,139.3462814,0,1,0,0,0,1
991,1357,2012,0,0,NA,2.25568514338151,16.8968538404382,0,0,0,0,20.709951024208,60.1988540557983,NA,83.6807011,0,1,0,0,0,1
992,1357,2013,0,0,NA,3.9541046216057,25.5094824399947,0,0,0,0,20.709951024208,60.1988540557983,NA,83.6807011,0,1,0,0,0,1
993,1357,2014,0,0,NA,3.13309547826048,21.9909786247751,0,0,0,0,20.709951024208,60.1988540557983,NA,83.6807011,0,1,0,0,0,1
994,1358,2012,0,0,NA,2.2867315394226,17.5054912510226,0,0,0,0,20.7090881133095,60.1979307734474,NA,422.3871828,0,1,0,0,0,1
995,1358,2013,0,0,NA,4.14165076472941,25.8918251758455,0,0,0,0,20.7090881133095,60.1979307734474,NA,422.3871828,0,1,0,0,0,1
996,1358,2014,0,0,NA,3.32989489848098,22.7109324400743,0,0,0,0,20.7090881133095,60.1979307734474,NA,422.3871828,0,1,0,0,0,1
997,1359,2012,0,0,NA,3.58575365363527,23.501580896558,0,0,0,0,20.6981842290327,60.2042199521982,NA,18.59286442,0,1,0,0,0,1
998,1359,2013,0,0,NA,4.54520279889378,36.9091713602516,0,0,0,0,20.6981842290327,60.2042199521982,NA,18.59286442,0,1,0,0,0,1
999,1359,2014,0,0,NA,3.47120386856699,27.446311963182,0,0,0,0,20.6981842290327,60.2042199521982,NA,18.59286442,0,1,0,0,0,1
1000,136,2012,2,2,1,4.14626427861753,71.6948427030649,6,0,0,3,20.1557686382343,60.2669726968043,NA,13806.64041,0,0,0,1,1,1
1001,136,2013,2,0,0,3.86581281729266,45.7228654857014,5,0.2,1,2,20.1557686382343,60.2669726968043,1.6094579122341,13806.64041,1,0,1,0,0,1
1002,136,2014,0,0,0,3.79868973049113,58.4536987800201,0,0,0,1,20.1557686382343,60.2669726968043,1.6094579122341,13806.64041,0,1,0,0,0,1
1003,1360,2012,0,0,NA,3.41691401091392,22.5353014991934,0,0,0,0,20.6992632560811,60.2052766504161,NA,72.77290794,0,1,0,0,0,1
1004,1360,2013,0,0,NA,4.39208132037052,35.6375966267672,0,0,0,0,20.6992632560811,60.2052766504161,NA,72.77290794,0,1,0,0,0,1
1005,1360,2014,0,0,NA,3.21855066706593,25.6431589112596,0,0,0,0,20.6992632560811,60.2052766504161,NA,72.77290794,0,1,0,0,0,1
1006,1361,2012,0,0,NA,3.40906912671782,22.4492459423724,0,0,0,0,20.6990410007033,60.205720874102,NA,736.7708249,0,1,0,0,0,1
1007,1361,2013,0,0,NA,4.3595265138925,35.4550120471059,0,0,0,0,20.6990410007033,60.205720874102,NA,736.7708249,0,1,0,0,0,1
1008,1361,2014,0,0,NA,3.15733975332563,25.2599399670366,0,0,0,0,20.6990410007033,60.205720874102,NA,736.7708249,0,1,0,0,0,1
1009,1362,2012,3,1,0,3.49099328080137,23.042101135175,8,0.125,1,0,20.6990988439652,60.2043338674171,2.07945404160171,533.4479939,1,1,0,0,1,1
1010,1362,2013,1,3,2,4.51256205755928,36.3236496037979,2,0,0,1,20.6990988439652,60.2043338674171,-0.692947200557279,533.4479939,0,1,0,0,1,1
1011,1362,2014,3,2,2,3.39787088965081,26.824308550618,6,0,0,2,20.6990988439652,60.2043338674171,1.0986456214459,533.4479939,0,0,1,0,1,1
1012,1363,2012,0,0,NA,3.14134676849344,21.003821732061,0,0,0,0,20.7005917273761,60.2075381483937,NA,77.76368273,0,1,0,0,0,1
1013,1363,2013,0,0,NA,3.81898182160984,32.9720605067403,0,0,0,0,20.7005917273761,60.2075381483937,-0.692947200557279,77.76368273,0,1,0,0,0,1
1014,1363,2014,0,0,NA,2.7772562093395,22.3482626154431,0,0,0,0,20.7005917273761,60.2075381483937,-2.30158559266096,77.76368273,0,1,0,0,0,1
1015,1364,2012,0,0,NA,3.20516645544873,20.9050229813952,0,0,0,0,20.6993245773863,60.2085124403527,NA,223.2753715,0,1,0,0,0,1
1016,1364,2013,0,0,NA,3.66314422871847,32.4328375385412,0,0,0,0,20.6993245773863,60.2085124403527,-0.692947200557279,223.2753715,0,1,0,0,0,1
1017,1364,2014,0,0,NA,2.72354242839312,21.9664380625493,0,0,0,0,20.6993245773863,60.2085124403527,-2.30158559266096,223.2753715,0,1,0,0,0,1
1018,1365,2012,0,0,NA,9.47343426010152,135.905748736641,0,0,0,0,20.1763323493626,60.2185414029677,3.2188798248602,540.2165053,0,1,0,0,0,1
1019,1365,2013,0,0,NA,8.59693383385703,130.186215967166,0,0,0,0,20.1763323493626,60.2185414029677,2.48491498308661,540.2165053,0,1,0,0,0,1
1020,1365,2014,0,0,NA,10.648306566848,59.4916939604456,0,0,0,0,20.1763323493626,60.2185414029677,0.693197179309987,540.2165053,0,1,0,0,0,1
1021,1366,2012,4,2,0,2.17025650162388,14.2636932497444,11,0.545454545454545,6,3,20.7065648919606,60.2129969459132,2.77259497222025,1614.508333,1,0,0,1,1,1
1022,1366,2013,2,2,0,2.74223937061169,24.169699280038,3,0.333333333333333,1,0,20.7065648919606,60.2129969459132,1.6094579122341,1614.508333,1,1,0,0,1,1
1023,1366,2014,2,0,0,1.7226853261194,14.3378877396729,4,0,0,2,20.7065648919606,60.2129969459132,0.693197179309987,1614.508333,0,0,1,0,0,1
1024,1367,2012,2,2,0,2.02279912705876,13.2820517023648,10,0.1,1,2,20.7079480316228,60.2133656185649,2.56495704973964,734.6542023,1,0,1,0,1,1
1025,1367,2013,2,2,0,2.66360355352451,23.1077477963863,6,0.333333333333333,2,3,20.7079480316228,60.2133656185649,2.30259509294405,734.6542023,1,0,0,1,1,1
1026,1367,2014,2,6,6,1.60909169879944,13.505979752085,9,0.111111111111111,1,2,20.7079480316228,60.2133656185649,1.6094579122341,734.6542023,1,0,1,0,1,1
1027,1368,2012,0,0,NA,1.67846008551586,10.6547613595818,0,0,0,0,20.7100237353173,60.2157392619596,NA,324.6787494,0,1,0,0,0,1
1028,1368,2013,0,0,NA,2.51219357740494,19.7460735100296,0,0,0,0,20.7100237353173,60.2157392619596,9.99950003332973E-05,324.6787494,0,1,0,0,0,1
1029,1368,2014,0,0,NA,1.2890284243323,11.2726925925776,0,0,0,0,20.7100237353173,60.2157392619596,-2.30158559266096,324.6787494,0,1,0,0,0,1
1030,1369,2012,0,2,2,0.000237990157839,0.001489992273781,0,0,0,0,20.766219644377,60.3337275486575,2.07945404160171,748.8877604,0,1,0,0,1,1
1031,1369,2013,2,3,1,0.004394947460404,0.048891015121797,5,0,0,3,20.766219644377,60.3337275486575,1.6094579122341,748.8877604,0,0,0,1,1,1
1032,1369,2014,3,6,5,0.005728056606473,0.069279490593402,8,0.25,2,2,20.766219644377,60.3337275486575,1.0986456214459,748.8877604,1,0,1,0,1,1
1033,137,2012,0,0,NA,4.65628078598105,40.3837581089511,0,0,0,0,19.8704046537761,60.3666129384566,9.99950003332973E-05,260.6872913,0,1,0,0,0,1
1034,137,2013,0,0,NA,4.16726581811401,32.1540281924729,0,0,0,0,19.8704046537761,60.3666129384566,-2.30158559266096,260.6872913,0,1,0,0,0,1
1035,137,2014,0,0,NA,3.66090262178236,42.4582374877378,0,0,0,0,19.8704046537761,60.3666129384566,-1.20363952653582,260.6872913,0,1,0,0,0,1
1036,1370,2012,4,3,2,0.000300583340693,0.001849082710195,11,0,0,3,20.7573977088712,60.3311102147573,4.60517118598759,6670.443634,0,0,0,1,1,1
1037,1370,2013,3,2,0,0.004771680922378,0.057897999839155,5,0.4,2,3,20.7573977088712,60.3311102147573,2.70805686774665,6670.443634,1,0,0,1,1,1
1038,1370,2014,2,0,0,0.00633720638876,0.083889865802156,1,1,1,1,20.7573977088712,60.3311102147573,1.3863193608074,6670.443634,1,1,0,0,0,1
1039,1371,2012,0,0,NA,0.000443677009163,0.002714236760802,0,0,0,0,20.7554643379819,60.3274096206122,9.99950003332973E-05,328.2671422,0,1,0,0,0,1
1040,1371,2013,0,0,NA,0.006565515036258,0.08300306314522,0,0,0,0,20.7554643379819,60.3274096206122,-0.692947200557279,328.2671422,0,1,0,0,0,1
1041,1371,2014,0,0,NA,0.008806912740126,0.12136798379702,0,0,0,0,20.7554643379819,60.3274096206122,-1.20363952653582,328.2671422,0,1,0,0,0,1
1042,1372,2012,0,0,NA,0.000494004930861,0.003029379796383,0,0,0,0,20.756783293962,60.3265218548381,1.79177613575583,247.8740348,0,1,0,0,0,1
1043,1372,2013,0,0,NA,0.007408251772358,0.093137831116869,0,0,0,0,20.756783293962,60.3265218548381,1.3863193608074,247.8740348,0,1,0,0,0,1
1044,1372,2014,0,0,NA,0.009921826998178,0.135947599107342,0,0,0,0,20.756783293962,60.3265218548381,0.262441184585986,247.8740348,0,1,0,0,0,1
1045,1373,2012,0,0,NA,0.000673527631451,0.004087494022495,0,0,0,0,20.752816144943,60.323364199527,0.693197179309987,502.479471,0,1,0,0,0,1
1046,1373,2013,0,0,NA,0.009007199740137,0.120512530584518,0,0,0,0,20.752816144943,60.323364199527,0.405531772552708,502.479471,0,1,0,0,0,1
1047,1373,2014,0,0,NA,0.012266262169287,0.178383645266715,0,0,0,0,20.752816144943,60.323364199527,-1.60893803739245,502.479471,0,1,0,0,0,1
1048,1374,2012,2,1,0,0.000764543730805,0.00463263332984,10,0.1,1,3,20.7524681098172,60.3221669108346,1.79177613575583,412.4133968,1,0,0,1,1,1
1049,1374,2013,1,0,0,0.009973465899598,0.135346950656495,1,0,0,1,20.7524681098172,60.3221669108346,1.79177613575583,412.4133968,0,1,0,0,0,1
1050,1374,2014,0,0,0,0.013636196337412,0.200910263829732,0,0,0,0,20.7524681098172,60.3221669108346,0.405531772552708,412.4133968,0,1,0,0,0,1
1051,1375,2012,3,2,0,0.000708614847842,0.004293253135387,9,0.111111111111111,1,2,20.7522284008923,60.3228459271593,2.77259497222025,1344.104451,1,0,1,0,1,1
1052,1375,2013,2,2,1,0.009295994126166,0.125650032743766,5,0.2,1,2,20.7522284008923,60.3228459271593,1.94592443466756,1344.104451,1,0,1,0,1,1
1053,1375,2014,2,2,2,0.012696658294927,0.186405544759124,2,0,0,1,20.7522284008923,60.3228459271593,NA,1344.104451,0,1,0,0,1,1
1054,1377,2012,2,0,0,0.00074337470535,0.004517760971837,10,0,0,3,20.7536581552348,60.3225271501959,5.29831786654791,21746.37354,0,0,0,1,0,1
1055,1377,2013,0,0,0,0.009983644585536,0.133510249459616,0,0,0,0,20.7536581552348,60.3225271501959,7.60090250954208,21746.37354,0,1,0,0,0,1
1056,1377,2014,0,0,0,0.013591491160831,0.197505534572615,0,0,0,0,20.7536581552348,60.3225271501959,2.56495704973964,21746.37354,0,1,0,0,0,1
1057,1378,2012,1,1,0,0.000750150589359,0.004551915305136,5,0,0,2,20.7530241981822,60.3223899915676,2.30259509294405,965.4133194,0,0,1,0,1,1
1058,1378,2013,1,1,0,0.00992860785567,0.133748745862162,5,0,0,2,20.7530241981822,60.3223899915676,2.07945404160171,965.4133194,0,0,1,0,1,1
1059,1378,2014,1,0,0,0.013545465373929,0.198201311797765,3,0,0,3,20.7530241981822,60.3223899915676,0.405531772552708,965.4133194,0,0,0,1,0,1
1060,1379,2012,0,0,NA,0.001428661810997,0.008450655354098,0,0,0,0,20.7450003130723,60.315616224099,2.30259509294405,715.2454697,0,1,0,0,0,1
1061,1379,2013,0,0,NA,0.013949964082729,0.218550765924802,0,0,0,0,20.7450003130723,60.315616224099,1.0986456214459,715.2454697,0,1,0,0,0,1
1062,1379,2014,0,0,NA,0.020020284709705,0.334778890268578,0,0,0,0,20.7450003130723,60.315616224099,-0.223018559126059,715.2454697,0,1,0,0,0,1
1063,138,2012,0,0,NA,3.90998390065134,73.3522246169254,0,0,0,0,20.1588542550594,60.2648674534307,9.99950003332973E-05,635.5516651,0,1,0,0,0,1
1064,138,2013,0,0,NA,3.87435917584353,48.547209275089,0,0,0,0,20.1588542550594,60.2648674534307,9.99950003332973E-05,635.5516651,0,1,0,0,0,1
1065,138,2014,0,0,NA,3.46351387263125,60.3294865534866,0,0,0,0,20.1588542550594,60.2648674534307,-1.60893803739245,635.5516651,0,1,0,0,0,1
1066,1380,2012,0,0,0,0.001435586683689,0.008535219635793,0,0,0,0,20.7468920770612,60.315784327073,NA,6090.155942,0,1,0,0,0,1
1067,1380,2013,0,0,0,0.014699532436506,0.225722606472219,0,0,0,0,20.7468920770612,60.315784327073,3.91202500542615,6090.155942,0,1,0,0,0,1
1068,1380,2014,0,1,1,0.020926777220695,0.343990355193687,0,0,0,0,20.7468920770612,60.315784327073,1.3863193608074,6090.155942,0,1,0,0,1,1
1069,1381,2012,0,0,NA,0.001352646199966,0.007879535414503,0,0,0,0,20.7392820064919,60.315421664318,4.24849667061977,7498.174362,0,1,0,0,0,1
1070,1381,2013,0,0,NA,0.011524710196533,0.190521359841594,0,0,0,0,20.7392820064919,60.315421664318,2.70805686774665,7498.174362,0,1,0,0,0,1
1071,1381,2014,0,0,NA,0.016942284374776,0.296176420410916,0,0,0,0,20.7392820064919,60.315421664318,0.693197179309987,7498.174362,0,1,0,0,0,1
1072,1384,2012,4,2,1,0.502035568110399,3.59718983396032,8,0.375,3,2,20.7918068851364,60.2633267447035,5.70378280798948,6491.064587,1,0,1,0,1,1
1073,1384,2013,2,2,0,0.99482755458167,19.6851519870173,6,0.333333333333333,2,3,20.7918068851364,60.2633267447035,3.40120071498993,6491.064587,1,0,0,1,1,1
1074,1384,2014,2,5,4,2.0639349234071,26.6637369927732,5,0.4,2,3,20.7918068851364,60.2633267447035,2.70805686774665,6491.064587,1,0,0,1,1,1
1075,1385,2012,2,2,1,0.47880860765994,1.95679185301549,8,0,0,2,20.734031268856,60.2465643515675,3.91202500542615,1448.220054,0,0,1,0,1,1
1076,1385,2013,2,2,0,0.502021183261962,5.6486122897756,2,0.5,1,2,20.734031268856,60.2465643515675,1.0986456214459,1448.220054,1,0,1,0,1,1
1077,1385,2014,2,3,2,0.611825954608932,10.4210965439495,7,0.285714285714286,2,3,20.734031268856,60.2465643515675,1.3863193608074,1448.220054,1,0,0,1,1,1
1078,1386,2012,1,1,0,8.05929689754635,116.969227593428,9,0,0,2,20.1758692384059,60.2161361399046,4.09434622888738,3465.357973,0,0,1,0,1,1
1079,1386,2013,1,1,0,7.3860985894366,111.511803752126,3,0,0,2,20.1758692384059,60.2161361399046,1.87181756139863,3465.357973,0,0,1,0,1,1
1080,1386,2014,1,3,3,9.02184357786441,51.7331551682761,4,0,0,2,20.1758692384059,60.2161361399046,2.48491498308661,3465.357973,0,0,1,0,1,1
1081,1387,2012,2,1,0,0.509357559718221,2.06860397918088,10,0.1,1,0,20.7354631819533,60.246729211224,4.49981078144076,9617.135137,1,1,0,0,1,1
1082,1387,2013,1,0,0,0.533702636439521,6.01576073941862,1,0,0,1,20.7354631819533,60.246729211224,3.55535091862819,9617.135137,0,1,0,0,0,1
1083,1387,2014,0,0,0,0.644602758588073,11.0664984681253,0,0,0,0,20.7354631819533,60.246729211224,1.0986456214459,9617.135137,0,1,0,0,0,1
1084,1389,2012,0,0,NA,1.95102384908098,16.5213235368395,0,0,0,0,20.3365207582342,60.1644650920156,3.2188798248602,375.4587602,0,1,0,0,0,1
1085,1389,2013,0,0,NA,2.69474842375397,26.5403180734223,0,0,0,0,20.3365207582342,60.1644650920156,3.40120071498993,375.4587602,0,1,0,0,0,1
1086,1389,2014,0,0,NA,4.0565688123249,12.0230429642947,0,0,0,0,20.3365207582342,60.1644650920156,1.3863193608074,375.4587602,0,1,0,0,0,1
1087,139,2012,0,0,NA,3.82557797903168,68.9737527482943,0,0,0,0,20.1639121405244,60.2655282136066,9.99950003332973E-05,569.2864404,0,1,0,0,0,1
1088,139,2013,0,0,NA,4.10147650630933,48.5788524386383,0,0,0,0,20.1639121405244,60.2655282136066,-2.30158559266096,569.2864404,0,1,0,0,0,1
